list_cbsd_cata_azi_1,list_cbsd_cata_azi_2,list_cbsd_cata_azi_3,list_cbsd_cata_azi_4,list_cbsd_cata_azi_5,list_cbsd_cata_azi_6,list_cbsd_cata_azi_7,list_cbsd_cata_azi_8,list_cbsd_cata_azi_9
39.6766406771704,-74.9662747003398,3,1,26,NaN,NaN,NaN,6911
39.683841154683,-74.9516832627481,3,1,26,NaN,NaN,NaN,6911
39.630009680688,-75.0022049485417,3,1,26,NaN,NaN,NaN,6911
39.6119145194426,-74.994726607341,3,1,26,NaN,NaN,NaN,6911
39.6491031235231,-74.9605019834233,6,1,26,NaN,NaN,NaN,6911
39.6596585112444,-74.9628240053519,6,1,26,NaN,NaN,NaN,6911
39.6625756966039,-74.9551410298121,6,1,26,NaN,NaN,NaN,6911
39.6587420718856,-74.9869818512372,3,1,26,NaN,NaN,NaN,6911
39.6645839630226,-75.0173024247781,3,1,26,NaN,NaN,NaN,6911
39.6688292757804,-74.9491027011635,3,1,26,NaN,NaN,NaN,6911
39.6773981810961,-74.9528880399821,3,1,26,NaN,NaN,NaN,6911
39.6565300707811,-75.0070929146032,6,1,26,NaN,NaN,NaN,6911
39.614388105962,-75.0064267836263,3,1,26,NaN,NaN,NaN,6911
39.6843383348001,-74.9736177730634,3,1,26,NaN,NaN,NaN,6911
39.6442488758061,-74.9812207406417,3,1,26,NaN,NaN,NaN,6911
39.6481364075656,-74.9992655308829,3,1,26,NaN,NaN,NaN,6911
39.6599480297386,-75.016290787885,6,1,26,NaN,NaN,NaN,6911
39.6332994211613,-75.0071799038488,3,1,26,NaN,NaN,NaN,6911
39.0566290264303,-76.9530246517898,11,2,26,NaN,NaN,NaN,6907
39.0541971063251,-76.956552752353,3,2,26,NaN,NaN,NaN,6907
39.0670917148413,-76.9376478032339,8,2,26,NaN,NaN,NaN,6907
39.0673663898115,-76.9376981265812,10,2,26,NaN,NaN,NaN,6907
39.0717901223324,-76.949070214281,8,2,26,NaN,NaN,NaN,6907
39.1938527064953,-76.6283373702541,3,2,26,NaN,NaN,NaN,6884
39.1855709575728,-76.6235236166579,7,2,26,NaN,NaN,NaN,6884
39.1946578691721,-76.6281054612792,3,2,26,NaN,NaN,NaN,6884
39.1893762898954,-76.6182252478638,3,2,26,NaN,NaN,NaN,6884
39.1922709671448,-76.6257425667251,3,2,26,NaN,NaN,NaN,6884
38.9371204656798,-77.0655415459688,3,1,26,NaN,NaN,NaN,6857
38.9473740666604,-77.0604447369213,3,1,26,NaN,NaN,NaN,6857
38.9459027223585,-77.0629541829391,3,1,26,NaN,NaN,NaN,6857
38.9407488676178,-77.0640640836332,6,1,26,NaN,NaN,NaN,6857
38.9464616553757,-77.0578096471309,3,1,26,NaN,NaN,NaN,6857
38.9461402306697,-77.0488059509915,3,1,26,NaN,NaN,NaN,6857
38.9453896707886,-77.0500716629718,3,1,26,NaN,NaN,NaN,6857
38.9331209322001,-77.0507181717463,3,1,26,NaN,NaN,NaN,6857
38.940458254612,-77.0553935847851,3,1,26,NaN,NaN,NaN,6857
38.9470618767255,-77.0578038255054,3,1,26,NaN,NaN,NaN,6857
38.9447093686285,-77.0591354013365,3,1,26,NaN,NaN,NaN,6857
38.938371171042,-77.054644437982,3,1,26,NaN,NaN,NaN,6857
38.948457568761,-77.0529988831485,3,1,26,NaN,NaN,NaN,6857
38.9352947464552,-77.0641080867152,3,1,26,NaN,NaN,NaN,6857
38.9367943459728,-77.0652534900954,3,1,26,NaN,NaN,NaN,6857
38.948028891786,-77.0636213167547,3,1,26,NaN,NaN,NaN,6857
38.9453951739482,-77.065056199844,3,1,26,NaN,NaN,NaN,6857
38.9470538551017,-77.0598664483712,3,1,26,NaN,NaN,NaN,6857
38.9309648063371,-77.0542833942244,3,1,26,NaN,NaN,NaN,6857
36.3506742425246,-76.3016246599041,6,1,26,NaN,NaN,NaN,6853
36.3708606652424,-76.2316580395353,6,1,26,NaN,NaN,NaN,6853
36.2295900738267,-76.4449984998832,3,1,26,NaN,NaN,NaN,6853
36.1572358171168,-76.2639730684184,3,1,26,NaN,NaN,NaN,6853
36.118282375532,-76.5597566628271,6,1,26,NaN,NaN,NaN,6853
36.1309103493898,-76.3658524299046,3,1,26,NaN,NaN,NaN,6853
36.2586721835189,-76.2782100926743,3,1,26,NaN,NaN,NaN,6853
36.2866067722426,-76.3041339080702,3,1,26,NaN,NaN,NaN,6853
36.0975776893361,-76.5076934767462,3,1,26,NaN,NaN,NaN,6853
36.2048046856402,-76.231176152615,6,1,26,NaN,NaN,NaN,6853
36.2475827504547,-76.4945995599576,3,1,26,NaN,NaN,NaN,6853
36.055844558226,-76.3281116897145,3,1,26,NaN,NaN,NaN,6853
36.1344065698463,-76.5532851868929,3,1,26,NaN,NaN,NaN,6853
36.3464991974548,-76.4858410154528,3,1,26,NaN,NaN,NaN,6853
36.1672642493752,-76.2685479442782,3,1,26,NaN,NaN,NaN,6853
36.3043259584843,-76.2929890456714,6,1,26,NaN,NaN,NaN,6853
36.2597242831597,-76.3869723531269,3,1,26,NaN,NaN,NaN,6853
36.1144830055937,-76.2617024925837,3,1,26,NaN,NaN,NaN,6853
36.2278141630783,-76.4246001084951,3,1,26,NaN,NaN,NaN,6853
39.0073978278848,-77.0531359429067,6,1,26,NaN,NaN,NaN,6848
38.9940379991124,-77.046169487578,3,1,26,NaN,NaN,NaN,6848
39.000036272526,-77.0569303433404,6,1,26,NaN,NaN,NaN,6848
38.9917231379604,-77.052597487154,3,1,26,NaN,NaN,NaN,6848
39.0105370829499,-77.053619348642,3,1,26,NaN,NaN,NaN,6848
39.0006650049488,-77.061323897034,3,1,26,NaN,NaN,NaN,6848
39.0013480402467,-77.046599870121,6,1,26,NaN,NaN,NaN,6848
38.9944816457698,-77.0435942805243,3,1,26,NaN,NaN,NaN,6848
39.0009126179047,-77.0506585580236,3,1,26,NaN,NaN,NaN,6848
38.9862643958954,-77.0596565059822,3,1,26,NaN,NaN,NaN,6848
38.9941719135587,-77.0613246487631,6,1,26,NaN,NaN,NaN,6848
38.9962244728872,-77.0621123339906,3,1,26,NaN,NaN,NaN,6848
38.9943630694542,-77.0454488835682,3,1,26,NaN,NaN,NaN,6848
38.988676547976,-77.0540804681496,3,1,26,NaN,NaN,NaN,6848
39.0011935563292,-77.0489809155214,3,1,26,NaN,NaN,NaN,6848
39.0088531207105,-77.0447746511247,6,1,26,NaN,NaN,NaN,6848
39.0132794270707,-77.0564291972608,3,1,26,NaN,NaN,NaN,6848
39.0004901628296,-77.0536828118703,3,1,26,NaN,NaN,NaN,6848
39.003260610812,-77.0613529358576,3,1,26,NaN,NaN,NaN,6848
39.0864826951864,-76.625794973261,3,2,26,NaN,NaN,NaN,6846
39.0793205668409,-76.6040100537124,3,2,26,NaN,NaN,NaN,6846
39.0805958408954,-76.604275160451,8,2,26,NaN,NaN,NaN,6846
39.0868745435853,-76.6293731215818,3,2,26,NaN,NaN,NaN,6846
39.0775393819379,-76.6292303042151,3,2,26,NaN,NaN,NaN,6846
38.7543951587877,-77.2722678985012,3,1,26,NaN,NaN,NaN,6844
38.7292373278947,-77.2551503592612,3,1,26,NaN,NaN,NaN,6844
38.7380609439132,-77.2669817524635,3,1,26,NaN,NaN,NaN,6844
38.7455978949356,-77.2838665338887,3,1,26,NaN,NaN,NaN,6844
38.7444410547492,-77.2781351166455,3,1,26,NaN,NaN,NaN,6844
38.7455256236632,-77.2550579650045,6,1,26,NaN,NaN,NaN,6844
38.7324649149493,-77.2813640876219,3,1,26,NaN,NaN,NaN,6844
38.7419566096758,-77.2663350129144,3,1,26,NaN,NaN,NaN,6844
38.7322955479792,-77.2798049750134,3,1,26,NaN,NaN,NaN,6844
38.7289593956998,-77.2793298448243,3,1,26,NaN,NaN,NaN,6844
38.7485559099341,-77.2502819485949,6,1,26,NaN,NaN,NaN,6844
38.738809865187,-77.2527722222005,3,1,26,NaN,NaN,NaN,6844
38.7433975097715,-77.2821389237308,3,1,26,NaN,NaN,NaN,6844
38.7299735317259,-77.2732079015873,3,1,26,NaN,NaN,NaN,6844
38.7510605635747,-77.2736194228773,3,1,26,NaN,NaN,NaN,6844
38.7391984514994,-77.2721653316832,3,1,26,NaN,NaN,NaN,6844
38.7322722998946,-77.2640830052059,3,1,26,NaN,NaN,NaN,6844
38.7330836367999,-77.2840922702962,3,1,26,NaN,NaN,NaN,6844
38.7461499574293,-77.2804971989604,3,1,26,NaN,NaN,NaN,6844
36.792970173638,-76.2264036221809,10,2,26,NaN,NaN,NaN,6839
36.7715246472573,-76.2333170426166,3,2,26,NaN,NaN,NaN,6839
36.7781349117626,-76.22132126539,3,2,26,NaN,NaN,NaN,6839
36.7638526312757,-76.2284598666133,9,2,26,NaN,NaN,NaN,6839
36.771794873078,-76.2064892132187,3,2,26,NaN,NaN,NaN,6839
37.6507535589332,-77.62955139529,10,2,26,NaN,NaN,NaN,6839
37.6512057905058,-77.6191801487805,3,2,26,NaN,NaN,NaN,6839
37.6376182374459,-77.6147852030718,3,2,26,NaN,NaN,NaN,6839
37.6417839030281,-77.6312870972335,3,2,26,NaN,NaN,NaN,6839
37.6437666243662,-77.6258829910846,3,2,26,NaN,NaN,NaN,6839
37.0232680440731,-77.5518428158018,3,1,26,NaN,NaN,NaN,6839
37.0260523442831,-77.5528178929826,3,1,26,NaN,NaN,NaN,6839
37.0815857081622,-77.7076054730673,3,1,26,NaN,NaN,NaN,6839
37.1110694461107,-77.6372386023975,3,1,26,NaN,NaN,NaN,6839
37.1267391390606,-77.6140435103024,3,1,26,NaN,NaN,NaN,6839
37.1137680013611,-77.4472182263741,3,1,26,NaN,NaN,NaN,6839
36.9715732146392,-77.650228099127,3,1,26,NaN,NaN,NaN,6839
37.0677884265146,-77.6669128302733,3,1,26,NaN,NaN,NaN,6839
37.113936199173,-77.4201253000441,3,1,26,NaN,NaN,NaN,6839
37.0728761966811,-77.4194481106972,3,1,26,NaN,NaN,NaN,6839
37.0265939611129,-77.6574853532391,6,1,26,NaN,NaN,NaN,6839
37.0925987310271,-77.6155142283089,3,1,26,NaN,NaN,NaN,6839
37.1213964498404,-77.7074072905854,3,1,26,NaN,NaN,NaN,6839
36.987762839493,-77.5379814404236,6,1,26,NaN,NaN,NaN,6839
37.1218166466919,-77.6609166750402,3,1,26,NaN,NaN,NaN,6839
37.057425794521,-77.5782426333964,3,1,26,NaN,NaN,NaN,6839
37.0040377551248,-77.4187210730426,3,1,26,NaN,NaN,NaN,6839
37.0098283106554,-77.4417257903948,3,1,26,NaN,NaN,NaN,6839
37.0987404375652,-77.5997626315407,6,1,26,NaN,NaN,NaN,6839
38.6151427434041,-77.3500599946212,6,1,26,NaN,NaN,NaN,6829
38.6204225056053,-77.3521945318408,3,1,26,NaN,NaN,NaN,6829
38.6120409300921,-77.3722554600379,6,1,26,NaN,NaN,NaN,6829
38.6178045595402,-77.360793705317,3,1,26,NaN,NaN,NaN,6829
38.6205554158818,-77.3429859703714,6,1,26,NaN,NaN,NaN,6829
38.6340977343833,-77.3469305382601,6,1,26,NaN,NaN,NaN,6829
38.6207735175496,-77.3434300976801,3,1,26,NaN,NaN,NaN,6829
38.6103812996295,-77.351234345429,3,1,26,NaN,NaN,NaN,6829
38.6132016966394,-77.3741029098902,3,1,26,NaN,NaN,NaN,6829
38.6237009556024,-77.3647856018235,3,1,26,NaN,NaN,NaN,6829
38.6316566063307,-77.3383544161889,3,1,26,NaN,NaN,NaN,6829
38.6214908811434,-77.3544200401664,6,1,26,NaN,NaN,NaN,6829
38.6351949164699,-77.3425409662154,3,1,26,NaN,NaN,NaN,6829
38.612104097973,-77.3575841894153,3,1,26,NaN,NaN,NaN,6829
38.6147167410301,-77.3653524618173,3,1,26,NaN,NaN,NaN,6829
38.614473213517,-77.3559865175599,3,1,26,NaN,NaN,NaN,6829
38.6310882987268,-77.3404886392941,3,1,26,NaN,NaN,NaN,6829
38.6280133103415,-77.353350978851,3,1,26,NaN,NaN,NaN,6829
38.6358905810458,-77.350570165766,3,1,26,NaN,NaN,NaN,6829
39.4093518329553,-75.5850334668186,3,1,26,NaN,NaN,NaN,6828
39.419394807798,-75.633210920641,3,1,26,NaN,NaN,NaN,6828
39.3967804184997,-75.7128129432747,3,1,26,NaN,NaN,NaN,6828
39.4565809945796,-75.6513460027441,3,1,26,NaN,NaN,NaN,6828
39.4089984727703,-75.6591097894642,3,1,26,NaN,NaN,NaN,6828
39.4008715811498,-75.6651408983534,3,1,26,NaN,NaN,NaN,6828
39.4407071414045,-75.6834431189299,3,1,26,NaN,NaN,NaN,6828
39.3907514871504,-75.7040518039046,3,1,26,NaN,NaN,NaN,6828
39.3838586253525,-75.600720623557,3,1,26,NaN,NaN,NaN,6828
39.4520315436607,-75.7129892676247,3,1,26,NaN,NaN,NaN,6828
39.4432243390545,-75.5878564905435,6,1,26,NaN,NaN,NaN,6828
39.4286551497799,-75.6876216041227,6,1,26,NaN,NaN,NaN,6828
39.3956853227528,-75.7053683174043,6,1,26,NaN,NaN,NaN,6828
39.4317590057439,-75.5763789330973,3,1,26,NaN,NaN,NaN,6828
39.4331918953297,-75.6055587452838,3,1,26,NaN,NaN,NaN,6828
39.4037163412185,-75.6122827608523,3,1,26,NaN,NaN,NaN,6828
39.3790498242752,-75.7095931192711,3,1,26,NaN,NaN,NaN,6828
39.4561610416702,-75.6263946451151,6,1,26,NaN,NaN,NaN,6828
39.4162722162885,-75.5889046981503,6,1,26,NaN,NaN,NaN,6828
39.0514319858231,-76.4594481528041,3,1,26,NaN,NaN,NaN,6827
39.1283711454299,-76.4573205412777,3,1,26,NaN,NaN,NaN,6827
39.1384894523052,-76.4825399434551,3,1,26,NaN,NaN,NaN,6827
39.1429166926218,-76.4870279795556,3,1,26,NaN,NaN,NaN,6827
39.1383647710663,-76.4885025832921,3,1,26,NaN,NaN,NaN,6827
39.0616636593188,-76.4425448028432,6,1,26,NaN,NaN,NaN,6827
39.1334499895774,-76.4647974410582,3,1,26,NaN,NaN,NaN,6827
39.0639033487324,-76.4551166657925,3,1,26,NaN,NaN,NaN,6827
39.083601221108,-76.4674961493552,6,1,26,NaN,NaN,NaN,6827
39.0836624603224,-76.456453281713,6,1,26,NaN,NaN,NaN,6827
39.0759431625254,-76.4286152193749,3,1,26,NaN,NaN,NaN,6827
39.0830593757678,-76.4826809094296,3,1,26,NaN,NaN,NaN,6827
39.1009115854381,-76.4637001413133,3,1,26,NaN,NaN,NaN,6827
39.0568510456831,-76.4930131324688,6,1,26,NaN,NaN,NaN,6827
39.0847730441319,-76.458840778247,3,1,26,NaN,NaN,NaN,6827
39.1047265598328,-76.4314041060332,6,1,26,NaN,NaN,NaN,6827
39.0621377647813,-76.4846090170394,3,1,26,NaN,NaN,NaN,6827
39.0724525935024,-76.460201612186,3,1,26,NaN,NaN,NaN,6827
39.0790729109923,-76.4775485017974,3,1,26,NaN,NaN,NaN,6827
37.4615632296686,-76.7866937835043,3,1,26,NaN,NaN,NaN,6825
37.3739950364355,-76.7179229140134,3,1,26,NaN,NaN,NaN,6825
37.3816438277014,-76.7697138249259,3,1,26,NaN,NaN,NaN,6825
37.4489516834442,-76.6947632029286,6,1,26,NaN,NaN,NaN,6825
37.435005892843,-76.7886908128778,3,1,26,NaN,NaN,NaN,6825
37.3890702174714,-76.7317781853422,3,1,26,NaN,NaN,NaN,6825
37.3659270039052,-76.7897680498953,3,1,26,NaN,NaN,NaN,6825
37.4178607287896,-76.8182368443539,3,1,26,NaN,NaN,NaN,6825
37.4325403013835,-76.884218526613,3,1,26,NaN,NaN,NaN,6825
37.370567391683,-76.7356319251549,6,1,26,NaN,NaN,NaN,6825
37.3984178906654,-76.8884401095783,3,1,26,NaN,NaN,NaN,6825
37.4083465220079,-76.7048182351695,3,1,26,NaN,NaN,NaN,6825
37.4149289687453,-76.8591166720361,3,1,26,NaN,NaN,NaN,6825
37.3742832678289,-76.8445803826748,3,1,26,NaN,NaN,NaN,6825
37.409679567934,-76.7296350383428,3,1,26,NaN,NaN,NaN,6825
37.4030559991476,-76.6719234994649,3,1,26,NaN,NaN,NaN,6825
37.3747516935185,-76.6672528614702,3,1,26,NaN,NaN,NaN,6825
37.4042119528286,-76.7866347536195,6,1,26,NaN,NaN,NaN,6825
37.3687794075679,-76.8001080093607,3,1,26,NaN,NaN,NaN,6825
39.5114387724287,-76.0165466516355,3,1,26,NaN,NaN,NaN,6814
39.4952240664324,-75.9235912023195,6,1,26,NaN,NaN,NaN,6814
39.5450300866902,-76.0426840044534,6,1,26,NaN,NaN,NaN,6814
39.4753358357123,-75.8559959326901,6,1,26,NaN,NaN,NaN,6814
39.5692508554664,-75.8560164327573,3,1,26,NaN,NaN,NaN,6814
39.4312092106102,-75.9384229232886,3,1,26,NaN,NaN,NaN,6814
39.5160752138475,-75.8873288140452,3,1,26,NaN,NaN,NaN,6814
39.4765876072745,-75.9944362823735,3,1,26,NaN,NaN,NaN,6814
39.4807480181466,-75.9021689958507,3,1,26,NaN,NaN,NaN,6814
39.4709023710212,-75.9551624076014,3,1,26,NaN,NaN,NaN,6814
39.5208800756448,-75.938829588766,3,1,26,NaN,NaN,NaN,6814
39.4590663260894,-75.9751188261681,3,1,26,NaN,NaN,NaN,6814
39.4690954528514,-75.979090818956,3,1,26,NaN,NaN,NaN,6814
39.4676200722625,-76.0034320879956,3,1,26,NaN,NaN,NaN,6814
39.4209558021861,-76.001977813359,3,1,26,NaN,NaN,NaN,6814
39.4820403167489,-75.8581182643041,6,1,26,NaN,NaN,NaN,6814
39.4280051768909,-75.8707479373618,3,1,26,NaN,NaN,NaN,6814
39.5662200555196,-76.017309425643,3,1,26,NaN,NaN,NaN,6814
39.5406770941117,-76.047888888268,3,1,26,NaN,NaN,NaN,6814
36.7187341339323,-76.1506306366432,3,1,26,NaN,NaN,NaN,6814
36.7279636706533,-76.1578508834736,3,1,26,NaN,NaN,NaN,6814
36.7177781993535,-76.1234165244323,3,1,26,NaN,NaN,NaN,6814
36.7259354175635,-76.229408335369,3,1,26,NaN,NaN,NaN,6814
36.7480158528655,-76.2023456937712,6,1,26,NaN,NaN,NaN,6814
36.7171391905683,-76.2033861270086,3,1,26,NaN,NaN,NaN,6814
36.752462723718,-76.1902299763296,3,1,26,NaN,NaN,NaN,6814
36.7607858352823,-76.1310747427482,3,1,26,NaN,NaN,NaN,6814
36.7345266336955,-76.1248460394664,3,1,26,NaN,NaN,NaN,6814
36.7469802818813,-76.190050257058,3,1,26,NaN,NaN,NaN,6814
36.7539062887083,-76.1666724655945,3,1,26,NaN,NaN,NaN,6814
36.7641056201403,-76.2248687292842,3,1,26,NaN,NaN,NaN,6814
36.7221778768318,-76.1222614122055,3,1,26,NaN,NaN,NaN,6814
36.7642404173279,-76.1912428441495,3,1,26,NaN,NaN,NaN,6814
36.7257459171211,-76.1331223161759,6,1,26,NaN,NaN,NaN,6814
36.7648858452434,-76.1198746551305,3,1,26,NaN,NaN,NaN,6814
36.738936889904,-76.1464111618112,6,1,26,NaN,NaN,NaN,6814
36.7455853789431,-76.1258617559162,3,1,26,NaN,NaN,NaN,6814
36.7649795562579,-76.1894915548864,3,1,26,NaN,NaN,NaN,6814
39.1008204891288,-76.7805963706936,3,2,26,NaN,NaN,NaN,6809
39.0989852677383,-76.798831363477,3,2,26,NaN,NaN,NaN,6809
39.088809154481,-76.8229220028371,11,2,26,NaN,NaN,NaN,6809
39.100015038835,-76.7980959071363,8,2,26,NaN,NaN,NaN,6809
39.1114754305986,-76.83706376192,3,2,26,NaN,NaN,NaN,6809
38.9567031249254,-76.8264684117398,3,1,26,NaN,NaN,NaN,6808
38.9816266463434,-76.8128014673286,3,1,26,NaN,NaN,NaN,6808
38.9678339149259,-76.7955894523254,3,1,26,NaN,NaN,NaN,6808
38.9621922230395,-76.8314659918817,3,1,26,NaN,NaN,NaN,6808
38.9605395800525,-76.8293121932444,3,1,26,NaN,NaN,NaN,6808
38.990385109816,-76.8093470323686,6,1,26,NaN,NaN,NaN,6808
38.9564410400728,-76.7966647258799,3,1,26,NaN,NaN,NaN,6808
38.9766483320137,-76.815097581693,3,1,26,NaN,NaN,NaN,6808
38.9779123389773,-76.8090831428482,3,1,26,NaN,NaN,NaN,6808
38.9608597437926,-76.8093104881875,6,1,26,NaN,NaN,NaN,6808
38.9641572114473,-76.7936344205148,3,1,26,NaN,NaN,NaN,6808
38.990123319644,-76.8187088192684,3,1,26,NaN,NaN,NaN,6808
38.9608998288206,-76.796164963305,3,1,26,NaN,NaN,NaN,6808
38.9886521038639,-76.8341823467005,3,1,26,NaN,NaN,NaN,6808
38.9638846114234,-76.8216749822653,6,1,26,NaN,NaN,NaN,6808
38.9953513391716,-76.8101873890135,3,1,26,NaN,NaN,NaN,6808
38.9747984661175,-76.8143667890072,3,1,26,NaN,NaN,NaN,6808
38.9777731362657,-76.7981946439893,6,1,26,NaN,NaN,NaN,6808
38.9595392061384,-76.8279702739488,3,1,26,NaN,NaN,NaN,6808
39.4423591247698,-75.2267257203098,3,3,26,NaN,NaN,NaN,6804
39.4337500385766,-75.223150557434,3,3,26,NaN,NaN,NaN,6804
39.4305859804035,-75.2241060575278,3,3,26,NaN,NaN,NaN,6804
38.8075622000337,-77.2158622090276,3,1,26,NaN,NaN,NaN,6799
38.8015112539519,-77.2547472691634,3,1,26,NaN,NaN,NaN,6799
38.8087323982101,-77.2521648687657,6,1,26,NaN,NaN,NaN,6799
38.8113431149432,-77.2375496994051,3,1,26,NaN,NaN,NaN,6799
38.8087361323458,-77.2432989464453,3,1,26,NaN,NaN,NaN,6799
38.7993201812985,-77.2385748053003,3,1,26,NaN,NaN,NaN,6799
38.799606569533,-77.2277733250247,3,1,26,NaN,NaN,NaN,6799
38.8104783404129,-77.2402831606986,3,1,26,NaN,NaN,NaN,6799
38.8029866073478,-77.2511384016361,3,1,26,NaN,NaN,NaN,6799
38.7948031677069,-77.2210544028157,3,1,26,NaN,NaN,NaN,6799
38.7957192079407,-77.249312986162,3,1,26,NaN,NaN,NaN,6799
38.8012087902714,-77.2359304735084,3,1,26,NaN,NaN,NaN,6799
38.8060585389405,-77.2516448992081,3,1,26,NaN,NaN,NaN,6799
38.802316051008,-77.2239199897597,3,1,26,NaN,NaN,NaN,6799
38.8072168793116,-77.243822944439,3,1,26,NaN,NaN,NaN,6799
38.8065422675109,-77.2427260769375,3,1,26,NaN,NaN,NaN,6799
38.798234539964,-77.2198537812139,3,1,26,NaN,NaN,NaN,6799
38.7951654655412,-77.2260393362078,3,1,26,NaN,NaN,NaN,6799
38.7946937859434,-77.2189882793754,6,1,26,NaN,NaN,NaN,6799
38.4222532125358,-77.3987062780656,3,1,26,NaN,NaN,NaN,6783
38.4282722106692,-77.3593020973497,3,1,26,NaN,NaN,NaN,6783
38.4067040423371,-77.3784965560172,6,1,26,NaN,NaN,NaN,6783
38.43176101428,-77.4078584708597,3,1,26,NaN,NaN,NaN,6783
38.4196736594119,-77.3552247947424,6,1,26,NaN,NaN,NaN,6783
38.4450396535894,-77.3712821227794,6,1,26,NaN,NaN,NaN,6783
38.4450913598975,-77.3638611134651,3,1,26,NaN,NaN,NaN,6783
38.4149258731191,-77.3588716705276,3,1,26,NaN,NaN,NaN,6783
38.4230200299963,-77.4047194503121,6,1,26,NaN,NaN,NaN,6783
38.4039392601297,-77.3659058650505,3,1,26,NaN,NaN,NaN,6783
38.4293894789469,-77.3707654656174,3,1,26,NaN,NaN,NaN,6783
38.4089882667316,-77.3661699732439,3,1,26,NaN,NaN,NaN,6783
38.4107464596333,-77.384847696757,3,1,26,NaN,NaN,NaN,6783
38.421964713688,-77.3709433597611,6,1,26,NaN,NaN,NaN,6783
38.4224691935937,-77.3928930515634,6,1,26,NaN,NaN,NaN,6783
38.4104070637102,-77.358551919753,6,1,26,NaN,NaN,NaN,6783
38.4050848929345,-77.3846827405982,3,1,26,NaN,NaN,NaN,6783
38.4285873899831,-77.3851688818327,3,1,26,NaN,NaN,NaN,6783
38.4146813953327,-77.3893792201869,3,1,26,NaN,NaN,NaN,6783
39.7189813289685,-75.221892246186,6,1,26,NaN,NaN,NaN,6776
39.7063269780915,-75.1970125385104,3,1,26,NaN,NaN,NaN,6776
39.7053171187902,-75.1877479070771,3,1,26,NaN,NaN,NaN,6776
39.7450510949633,-75.2176679037172,3,1,26,NaN,NaN,NaN,6776
39.7538016581313,-75.1887592880791,3,1,26,NaN,NaN,NaN,6776
39.7001145519635,-75.1448509955482,3,1,26,NaN,NaN,NaN,6776
39.7487744861994,-75.2158326267897,3,1,26,NaN,NaN,NaN,6776
39.7130673074959,-75.1549906285307,3,1,26,NaN,NaN,NaN,6776
39.7316047188356,-75.1877738890528,3,1,26,NaN,NaN,NaN,6776
39.7053425304622,-75.1769938419911,6,1,26,NaN,NaN,NaN,6776
39.7523003438824,-75.1970725923684,3,1,26,NaN,NaN,NaN,6776
39.7412783031838,-75.2037912950175,3,1,26,NaN,NaN,NaN,6776
39.6988344537555,-75.1782297720508,3,1,26,NaN,NaN,NaN,6776
39.7290049230371,-75.1521043800752,3,1,26,NaN,NaN,NaN,6776
39.7542805179364,-75.1465690242154,3,1,26,NaN,NaN,NaN,6776
39.7053943392659,-75.2171817138601,6,1,26,NaN,NaN,NaN,6776
39.7108921526561,-75.15517473783,3,1,26,NaN,NaN,NaN,6776
39.6996088895219,-75.1966059252613,3,1,26,NaN,NaN,NaN,6776
39.7307003363389,-75.1394343644429,3,1,26,NaN,NaN,NaN,6776
39.033246851434,-76.9878766663131,3,1,26,NaN,NaN,NaN,6771
39.0411024689703,-76.9945507617271,3,1,26,NaN,NaN,NaN,6771
39.0350551291048,-76.9836267797955,3,1,26,NaN,NaN,NaN,6771
39.0228130017618,-76.9938365764554,3,1,26,NaN,NaN,NaN,6771
39.0430493642992,-76.9952248947982,3,1,26,NaN,NaN,NaN,6771
39.0383754823914,-76.9882245740747,3,1,26,NaN,NaN,NaN,6771
39.018858392194,-76.9834259734245,6,1,26,NaN,NaN,NaN,6771
39.0430635967248,-77.003640278372,3,1,26,NaN,NaN,NaN,6771
39.0197147354563,-76.9790710272608,6,1,26,NaN,NaN,NaN,6771
39.0282617443341,-76.9960246229499,6,1,26,NaN,NaN,NaN,6771
39.0404294726994,-76.9881030848532,6,1,26,NaN,NaN,NaN,6771
39.0371834642528,-76.9845385772003,3,1,26,NaN,NaN,NaN,6771
39.0348877909536,-77.0005522452437,3,1,26,NaN,NaN,NaN,6771
39.0312958828292,-76.9782632071899,3,1,26,NaN,NaN,NaN,6771
39.026483313381,-76.9936484183023,3,1,26,NaN,NaN,NaN,6771
39.0407360618137,-76.9767884579496,6,1,26,NaN,NaN,NaN,6771
39.0386486183107,-76.996811437246,3,1,26,NaN,NaN,NaN,6771
39.0419203730935,-76.9994564177421,3,1,26,NaN,NaN,NaN,6771
39.0278386031926,-76.9785403739489,3,1,26,NaN,NaN,NaN,6771
38.4803661422128,-77.4721584504034,3,1,26,NaN,NaN,NaN,6770
38.4772906731695,-77.497504851008,6,1,26,NaN,NaN,NaN,6770
38.4805732822653,-77.4661750332301,3,1,26,NaN,NaN,NaN,6770
38.4641968706755,-77.4880882283712,3,1,26,NaN,NaN,NaN,6770
38.4650048951841,-77.4976499638588,3,1,26,NaN,NaN,NaN,6770
38.4727738086976,-77.4778926419549,3,1,26,NaN,NaN,NaN,6770
38.4800761333371,-77.4753446519587,6,1,26,NaN,NaN,NaN,6770
38.4565878483067,-77.4970417416563,3,1,26,NaN,NaN,NaN,6770
38.4707960659528,-77.4624056323526,3,1,26,NaN,NaN,NaN,6770
38.4773861863469,-77.46427909629,3,1,26,NaN,NaN,NaN,6770
38.4569489736528,-77.4885141097881,3,1,26,NaN,NaN,NaN,6770
38.4762952039994,-77.4680052870512,3,1,26,NaN,NaN,NaN,6770
